collection_title,item_title,item_url,reference,year,issue,pages
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 144, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-445,EAP180/3/10/445,1897,144,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 145, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-446,EAP180/3/10/446,1897,145,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 146, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-447,EAP180/3/10/447,1897,146,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 147, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-448,EAP180/3/10/448,1897,147,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 147, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-449,EAP180/3/10/449,1897,147,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 148, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-450,EAP180/3/10/450,1897,148,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 149, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-451,EAP180/3/10/451,1897,149,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 150, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-452,EAP180/3/10/452,1897,150,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 151, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-453,EAP180/3/10/453,1897,151,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 151, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-454,EAP180/3/10/454,1897,151,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 1, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-455,EAP180/3/10/455,1897,1,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 2, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-456,EAP180/3/10/456,1897,2,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 3, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-457,EAP180/3/10/457,1897,3,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 4, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-458,EAP180/3/10/458,1897,4,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 5, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-459,EAP180/3/10/459,1897,5,
"Archival records from ""Արձագանք ['Ardzaganq' newspaper], 1895-1897"" (EAP180-3-10)","""Արձագանք [Ardzaganq], Issue 6, 1897""",https://eap.bl.uk/archive-file/EAP180-3-10-460,EAP180/3/10/460,1897,6,
